date_time|day_minute|object|count
2020-01-04 21:17:00|1277|person|4.5
2020-01-04 21:17:00|1277|truck|1.25
2020-01-04 21:34:00|1294|car|6.111111
2020-01-04 21:34:00|1294|person|3.444444
2020-01-04 21:34:00|1294|truck|0.333333
2020-01-04 21:35:00|1295|truck|0.785714
2020-01-04 21:35:00|1295|car|6.571429
2020-01-04 21:35:00|1295|person|2.142857
2020-01-04 21:35:00|1295|bus|0.142857
2020-01-04 21:36:00|1296|truck|0.466667
2020-01-04 21:36:00|1296|car|5.6
2020-01-04 21:36:00|1296|person|2.533333
2020-01-04 21:36:00|1296|bus|0.666667
2020-01-04 21:37:00|1297|truck|0.5
2020-01-04 21:37:00|1297|car|4.9375
2020-01-04 21:37:00|1297|person|3.625
2020-01-04 21:37:00|1297|motorcycle|0.0625
2020-01-04 21:38:00|1298|car|5.1875
2020-01-04 21:38:00|1298|person|3.8125
2020-01-04 21:38:00|1298|truck|1.0
2020-01-04 21:38:00|1298|bus|0.125
2020-01-04 21:39:00|1299|car|4.6
2020-01-04 21:39:00|1299|person|9.6
2020-01-04 21:39:00|1299|truck|0.2
2020-01-05 15:47:00|947|car|3.0
2020-01-05 16:31:00|991|car|4.0
2020-01-05 16:31:00|991|person|1.0
2020-01-05 16:36:00|996|truck|1.0
2020-01-05 16:36:00|996|car|1.0
2020-01-05 16:36:00|996|person|3.0
2020-01-05 16:40:00|1000|truck|1.0
2020-01-05 16:40:00|1000|car|1.0
2020-01-05 16:40:00|1000|person|1.0
2020-01-05 16:44:00|1004|car|3.0
2020-01-05 16:44:00|1004|person|1.0
2020-01-05 16:46:00|1006|truck|1.0
2020-01-05 16:46:00|1006|car|5.0
2020-01-05 16:57:00|1017|truck|0.5
2020-01-05 16:57:00|1017|car|4.0
2020-01-05 17:17:00|1037|car|6.0
2020-01-05 17:17:00|1037|person|1.0
2020-01-05 17:31:00|1051|car|3.875
2020-01-05 17:31:00|1051|motorcycle|0.125
2020-01-05 17:31:00|1051|person|1.75
2020-01-05 17:32:00|1052|car|2.727273
2020-01-05 17:32:00|1052|person|0.727273
2020-01-05 17:32:00|1052|bus|0.181818
2020-01-05 17:33:00|1053|car|4.272727
2020-01-05 17:33:00|1053|person|0.090909
2020-01-05 17:33:00|1053|truck|0.454545
2020-01-05 17:53:00|1073|bus|0.125
2020-01-05 17:53:00|1073|car|4.5
2020-01-05 17:53:00|1073|person|0.25
2020-01-05 17:53:00|1073|truck|0.375
2020-01-05 18:02:00|1082|car|8.888889
2020-01-05 18:02:00|1082|person|3.777778
2020-01-05 18:02:00|1082|truck|0.111111
2020-01-05 18:07:00|1087|car|7.076923
2020-01-05 18:07:00|1087|truck|0.307692
2020-01-05 18:07:00|1087|person|0.153846
2020-01-05 18:08:00|1088|truck|0.866667
2020-01-05 18:08:00|1088|car|6.266667
2020-01-05 18:08:00|1088|person|0.333333
2020-01-05 18:09:00|1089|car|7.0
2020-01-05 18:09:00|1089|truck|0.428571
2020-01-05 18:09:00|1089|person|0.642857
2020-01-05 18:21:00|1101|car|5.090909
2020-01-05 18:21:00|1101|person|1.545455
2020-01-05 18:21:00|1101|truck|0.181818
2020-01-05 18:22:00|1102|car|4.866667
2020-01-05 18:22:00|1102|person|1.933333
2020-01-05 18:22:00|1102|truck|0.333333
2020-01-05 18:22:00|1102|bus|0.066667
2020-01-05 18:23:00|1103|car|5.8
2020-01-05 18:23:00|1103|person|1.866667
2020-01-05 18:23:00|1103|truck|0.333333
2020-01-05 18:23:00|1103|bicycle|0.066667
2020-01-05 18:24:00|1104|car|5.333333
2020-01-05 18:24:00|1104|person|0.933333
2020-01-05 18:24:00|1104|truck|0.266667
2020-01-05 18:26:00|1106|truck|0.333333
2020-01-05 18:26:00|1106|car|5.111111
2020-01-05 18:26:00|1106|person|0.777778
2020-01-05 18:27:00|1107|car|4.615385
2020-01-05 18:27:00|1107|truck|0.076923
2020-01-05 18:32:00|1112|car|4.75
2020-01-05 18:32:00|1112|person|2.0
2020-01-05 18:32:00|1112|truck|0.125
2020-01-05 18:33:00|1113|truck|1.416667
2020-01-05 18:33:00|1113|car|6.75
2020-01-05 18:34:00|1114|car|6.769231
2020-01-05 18:34:00|1114|truck|0.692308
2020-01-05 18:34:00|1114|person|0.384615
2020-01-05 18:34:00|1114|bus|0.153846
2020-01-05 18:35:00|1115|truck|0.923077
2020-01-05 18:35:00|1115|car|5.461538
2020-01-05 18:35:00|1115|bus|0.076923
2020-01-05 18:38:00|1118|truck|0.888889
2020-01-05 18:38:00|1118|car|7.888889
2020-01-05 18:38:00|1118|person|0.222222
2020-01-05 18:39:00|1119|car|5.785714
2020-01-05 18:39:00|1119|person|1.071429
2020-01-05 18:39:00|1119|truck|0.357143
2020-01-05 18:40:00|1120|car|4.466667
2020-01-05 18:40:00|1120|person|2.733333
2020-01-05 18:40:00|1120|truck|0.066667
2020-01-05 18:41:00|1121|truck|0.5
2020-01-05 18:41:00|1121|car|5.875
2020-01-05 18:41:00|1121|person|1.1875
2020-01-05 18:42:00|1122|car|7.1875
2020-01-05 18:42:00|1122|person|1.125
2020-01-05 18:42:00|1122|truck|0.1875
2020-01-05 18:43:00|1123|truck|1.1875
2020-01-05 18:43:00|1123|car|7.875
2020-01-05 18:43:00|1123|person|0.75
2020-01-05 18:44:00|1124|truck|0.5625
2020-01-05 18:44:00|1124|car|9.8125
2020-01-05 18:44:00|1124|bus|0.0625
2020-01-05 18:44:00|1124|person|0.1875
2020-01-05 18:54:00|1134|car|5.555556
2020-01-05 18:54:00|1134|truck|0.222222
2020-01-05 18:54:00|1134|person|0.222222
2020-01-05 18:55:00|1135|car|5.454545
2020-01-05 18:55:00|1135|person|1.272727
2020-01-05 18:55:00|1135|truck|0.363636
2020-01-05 19:28:00|1168|car|4.818182
2020-01-05 19:28:00|1168|person|0.545455
2020-01-05 19:28:00|1168|truck|0.545455
2020-01-05 19:29:00|1169|car|6.545455
2020-01-05 19:29:00|1169|person|1.272727
2020-01-05 19:29:00|1169|truck|0.090909
2020-01-05 19:30:00|1170|car|6.25
2020-01-05 19:30:00|1170|person|2.416667
2020-01-05 19:30:00|1170|truck|0.083333
2020-01-05 19:31:00|1171|car|6.272727
2020-01-05 19:31:00|1171|person|1.272727
2020-01-05 19:32:00|1172|truck|0.166667
2020-01-05 19:32:00|1172|car|5.333333
2020-01-05 19:32:00|1172|person|0.166667
2020-01-05 19:33:00|1173|car|6.0
2020-01-05 19:33:00|1173|truck|0.333333
2020-01-05 19:34:00|1174|car|4.833333
2020-01-05 19:34:00|1174|person|1.0
2020-01-05 19:34:00|1174|truck|0.333333
2020-01-05 21:15:00|1275|car|3.444444
2020-01-05 21:15:00|1275|person|0.777778
2020-01-05 21:20:00|1280|car|4.3
2020-01-05 21:20:00|1280|person|2.1
2020-01-05 21:20:00|1280|truck|0.1
2020-01-05 21:20:00|1280|motorcycle|0.1
2020-01-05 21:22:00|1282|car|3.333333
2020-01-05 21:22:00|1282|bus|0.111111
2020-01-05 21:22:00|1282|truck|0.222222
2020-01-05 21:22:00|1282|person|0.888889
2020-01-05 21:28:00|1288|truck|0.714286
2020-01-05 21:28:00|1288|car|6.857143
2020-01-05 21:28:00|1288|person|2.142857
2020-01-05 21:29:00|1289|car|5.363636
2020-01-05 21:29:00|1289|person|2.454545
2020-01-05 21:29:00|1289|truck|0.454545
2020-01-05 21:30:00|1290|car|4.363636
2020-01-05 21:30:00|1290|person|3.545455
2020-01-05 21:31:00|1291|truck|0.166667
2020-01-05 21:31:00|1291|car|5.166667
2020-01-05 21:31:00|1291|person|3.5
2020-01-05 21:32:00|1292|car|6.833333
2020-01-05 21:32:00|1292|person|0.833333
2020-01-05 21:33:00|1293|car|5.0
2020-01-05 21:33:00|1293|person|3.333333
2020-01-05 21:33:00|1293|truck|0.166667
2020-01-05 21:34:00|1294|car|5.0
2020-01-05 21:34:00|1294|person|1.2
2020-01-05 21:35:00|1295|car|3.833333
2020-01-05 21:35:00|1295|truck|0.333333
2020-01-05 21:35:00|1295|person|2.0
2020-01-05 21:36:00|1296|car|4.6
2020-01-05 21:36:00|1296|person|4.2
2020-01-05 21:36:00|1296|truck|0.2
2020-01-05 21:36:00|1296|bus|0.2
2020-01-05 21:36:00|1296|motorcycle|0.2
2020-01-05 22:23:00|1343|truck|0.875
2020-01-05 22:23:00|1343|car|3.5
2020-01-05 22:23:00|1343|person|2.75
2020-01-05 22:24:00|1344|truck|0.454545
2020-01-05 22:24:00|1344|car|3.454545
2020-01-05 22:24:00|1344|person|2.272727
2020-01-05 22:24:00|1344|bus|0.090909
2020-01-05 22:25:00|1345|truck|0.666667
2020-01-05 22:25:00|1345|car|5.0
2020-01-05 22:25:00|1345|person|3.416667
2020-01-05 22:25:00|1345|motorcycle|0.083333
2020-01-05 22:26:00|1346|car|4.181818
2020-01-05 22:26:00|1346|bicycle|0.090909
2020-01-05 22:26:00|1346|person|0.363636
2020-01-05 22:26:00|1346|truck|0.181818
2020-01-05 22:27:00|1347|car|3.666667
2020-01-05 22:27:00|1347|bicycle|0.083333
2020-01-05 22:27:00|1347|bus|0.083333
2020-01-05 22:27:00|1347|truck|0.333333
2020-01-05 22:27:00|1347|person|0.916667
2020-01-05 22:27:00|1347|motorcycle|0.166667
2020-01-05 22:28:00|1348|car|5.363636
2020-01-05 22:28:00|1348|person|1.545455
2020-01-05 22:28:00|1348|truck|0.909091
2020-01-05 22:29:00|1349|car|3.636364
2020-01-05 22:29:00|1349|person|3.727273
2020-01-05 22:29:00|1349|truck|0.090909
2020-01-05 22:29:00|1349|bus|0.181818
2020-01-05 22:30:00|1350|car|5.0
2020-01-05 22:30:00|1350|person|2.666667
2020-01-05 22:30:00|1350|bus|0.166667
2020-01-05 22:31:00|1351|bus|0.2
2020-01-05 22:31:00|1351|car|6.0
2020-01-05 22:31:00|1351|person|3.0
2020-01-05 22:32:00|1352|car|4.333333
2020-01-05 22:32:00|1352|person|1.0
2020-01-05 22:32:00|1352|truck|0.5
2020-01-05 22:33:00|1353|truck|0.5
2020-01-05 22:33:00|1353|car|4.5
2020-01-05 22:33:00|1353|person|1.5
2020-01-05 22:34:00|1354|truck|0.6
2020-01-05 22:34:00|1354|car|6.6
2020-01-05 22:34:00|1354|person|1.6
2020-01-05 22:35:00|1355|truck|0.5
2020-01-05 22:35:00|1355|car|4.666667
2020-01-05 22:35:00|1355|person|2.166667
2020-01-05 22:35:00|1355|bus|0.5
2020-01-05 22:36:00|1356|truck|1.166667
2020-01-05 22:36:00|1356|car|5.333333
2020-01-05 22:36:00|1356|person|2.833333
2020-01-05 22:37:00|1357|car|5.0
2020-01-05 22:37:00|1357|person|2.0
2020-01-05 22:37:00|1357|truck|0.2
2020-01-05 22:37:00|1357|motorcycle|0.2
2020-01-05 22:38:00|1358|car|4.333333
2020-01-05 22:38:00|1358|person|2.0
2020-01-05 22:39:00|1359|car|5.4
2020-01-05 22:39:00|1359|person|0.4
2020-01-05 22:39:00|1359|truck|1.0
2020-01-05 22:40:00|1360|car|4.166667
2020-01-05 22:40:00|1360|person|1.333333
2020-01-05 22:40:00|1360|truck|0.333333
2020-01-05 22:41:00|1361|car|5.5
2020-01-05 22:41:00|1361|person|4.833333
2020-01-05 22:42:00|1362|car|5.6
2020-01-05 22:42:00|1362|person|2.8
2020-01-05 22:42:00|1362|truck|0.2
2020-01-05 22:43:00|1363|car|7.2
2020-01-05 22:43:00|1363|truck|0.2
2020-01-05 22:43:00|1363|person|1.4
2020-01-05 22:44:00|1364|car|6.166667
2020-01-05 22:44:00|1364|person|3.333333
2020-01-05 22:45:00|1365|truck|1.166667
2020-01-05 22:45:00|1365|car|4.333333
2020-01-05 22:45:00|1365|person|2.0
2020-01-05 22:46:00|1366|car|5.833333
2020-01-05 22:46:00|1366|truck|0.666667
2020-01-05 22:46:00|1366|person|0.333333
2020-01-05 22:47:00|1367|car|4.8
2020-01-05 22:47:00|1367|person|2.4
2020-01-05 22:47:00|1367|truck|0.2
2020-01-05 22:48:00|1368|truck|0.833333
2020-01-05 22:48:00|1368|car|4.666667
2020-01-05 22:48:00|1368|person|3.666667
2020-01-05 22:49:00|1369|truck|1.4
2020-01-05 22:49:00|1369|bus|0.2
2020-01-05 22:49:00|1369|car|4.4
2020-01-05 22:49:00|1369|person|1.8
2020-01-05 22:50:00|1370|car|6.666667
2020-01-05 22:50:00|1370|truck|0.166667
2020-01-05 22:50:00|1370|person|0.333333
2020-01-05 22:51:00|1371|car|4.4
2020-01-05 22:51:00|1371|person|1.6
2020-01-05 22:51:00|1371|truck|0.4
2020-01-05 22:52:00|1372|car|6.666667
2020-01-05 22:52:00|1372|person|1.333333
2020-01-05 22:52:00|1372|truck|0.166667
2020-01-05 22:53:00|1373|car|4.166667
2020-01-05 22:53:00|1373|person|2.833333
2020-01-05 22:53:00|1373|truck|1.0
2020-01-05 22:54:00|1374|truck|0.4
2020-01-05 22:54:00|1374|car|6.6
2020-01-05 22:54:00|1374|person|3.4
2020-01-05 22:55:00|1375|car|6.0
2020-01-05 22:55:00|1375|person|1.833333
2020-01-05 22:55:00|1375|truck|0.166667
2020-01-05 22:56:00|1376|bus|1.0
2020-01-05 22:56:00|1376|car|5.0
2020-01-05 22:56:00|1376|person|0.8
2020-01-05 22:57:00|1377|truck|0.333333
2020-01-05 22:57:00|1377|car|5.0
2020-01-05 22:57:00|1377|person|2.166667
2020-01-05 22:58:00|1378|car|6.666667
2020-01-05 22:58:00|1378|person|1.833333
2020-01-05 22:58:00|1378|truck|0.333333
2020-01-05 22:59:00|1379|car|6.0
2020-01-05 22:59:00|1379|person|0.6
2020-01-05 22:59:00|1379|truck|0.6
2020-01-05 23:00:00|1380|truck|0.5
2020-01-05 23:00:00|1380|car|6.5
2020-01-05 23:00:00|1380|person|1.666667
2020-01-05 23:01:00|1381|truck|0.333333
2020-01-05 23:01:00|1381|car|6.166667
2020-01-05 23:01:00|1381|person|0.833333
2020-01-05 23:02:00|1382|bus|0.166667
2020-01-05 23:02:00|1382|car|6.833333
2020-01-05 23:02:00|1382|person|6.0
2020-01-05 23:02:00|1382|truck|0.166667
2020-01-05 23:02:00|1382|backpack|0.166667
2020-01-05 23:03:00|1383|truck|0.2
2020-01-05 23:03:00|1383|car|5.4
2020-01-05 23:03:00|1383|person|3.2
2020-01-05 23:04:00|1384|car|8.6
2020-01-05 23:04:00|1384|person|1.4
2020-01-05 23:05:00|1385|car|6.666667
2020-01-05 23:05:00|1385|person|1.0
2020-01-05 23:05:00|1385|truck|0.5
2020-01-05 23:06:00|1386|truck|0.4
2020-01-05 23:06:00|1386|car|7.0
2020-01-05 23:06:00|1386|person|1.0
2020-01-05 23:07:00|1387|car|7.0
2020-01-05 23:07:00|1387|person|0.333333
2020-01-05 23:07:00|1387|motorcycle|0.166667
2020-01-05 23:07:00|1387|truck|0.166667
2020-01-05 23:08:00|1388|truck|0.333333
2020-01-05 23:08:00|1388|car|7.166667
2020-01-05 23:08:00|1388|person|1.166667
2020-01-05 23:09:00|1389|truck|1.2
2020-01-05 23:09:00|1389|car|5.2
2020-01-05 23:09:00|1389|person|2.0
2020-01-05 23:10:00|1390|car|4.166667
2020-01-05 23:10:00|1390|person|2.0
2020-01-05 23:10:00|1390|truck|0.5
2020-01-06 12:38:00|758|car|1.0
2020-01-06 12:44:00|764|truck|0.25
2020-01-06 12:44:00|764|car|0.75
2020-01-06 12:45:00|765|truck|0.25
2020-01-06 12:45:00|765|car|0.75
2020-01-06 12:46:00|766|car|0.454545
2020-01-06 12:46:00|766|person|0.272727
2020-01-06 12:47:00|767|car|1.333333
2020-01-06 12:47:00|767|truck|0.166667
2020-01-06 12:47:00|767|bus|0.083333
2020-01-06 12:48:00|768|car|0.363636
2020-01-06 13:26:00|806|truck|0.777778
2020-01-06 13:26:00|806|car|2.333333
2020-01-06 13:32:00|812|truck|0.25
2020-01-06 13:32:00|812|car|1.75
2020-01-06 14:06:00|846|car|4.0
2020-01-06 14:09:00|849|car|2.0
2020-01-06 14:36:00|876|car|1.5
2020-01-06 15:13:00|913|car|3.0
2020-01-06 15:13:00|913|truck|0.111111
2020-01-06 15:13:00|913|bus|0.111111
2020-01-06 15:14:00|914|car|3.5
2020-01-06 15:14:00|914|truck|0.125
2020-01-06 15:14:00|914|person|1.0
2020-01-06 15:19:00|919|truck|0.75
2020-01-06 15:19:00|919|car|6.625
2020-01-06 15:32:00|932|truck|1.125
2020-01-06 15:32:00|932|car|4.25
2020-01-06 15:32:00|932|bus|0.25
2020-01-06 15:42:00|942|truck|1.0
2020-01-06 15:42:00|942|car|6.0
2020-01-06 15:49:00|949|truck|1.0
2020-01-06 15:49:00|949|car|5.25
2020-01-06 15:58:00|958|car|3.5
2020-01-06 15:58:00|958|truck|0.25
2020-01-06 16:09:00|969|car|4.142857
2020-01-06 16:09:00|969|truck|0.142857
2020-01-06 16:10:00|970|car|3.0
2020-01-06 16:15:00|975|truck|0.666667
2020-01-06 16:15:00|975|car|3.0
2020-01-06 16:15:00|975|person|1.0
2020-01-06 16:23:00|983|truck|1.0
2020-01-06 16:23:00|983|car|5.0
2020-01-06 16:49:00|1009|car|1.666667
2020-01-06 16:49:00|1009|truck|1.333333
2020-01-06 16:49:00|1009|person|0.666667
2020-01-06 16:52:00|1012|car|3.25
2020-01-06 16:52:00|1012|truck|0.375
2020-01-06 16:52:00|1012|person|0.25
2020-01-06 16:52:00|1012|truck|0.5
2020-01-06 16:52:00|1012|person|1.0
2020-01-06 16:52:00|1012|car|2.0
2020-01-06 16:56:00|1016|truck|2.0
2020-01-06 16:56:00|1016|car|3.333333
2020-01-06 17:15:00|1035|truck|1.333333
2020-01-06 17:15:00|1035|car|3.0
2020-01-06 21:44:00|1304|car|5.666667
2020-01-06 21:44:00|1304|train|0.333333
2020-01-06 21:44:00|1304|person|0.5
2020-01-06 21:44:00|1304|bus|0.333333
2020-01-06 22:18:00|1338|truck|1.5
2020-01-06 22:18:00|1338|car|9.166667
2020-01-06 22:18:00|1338|person|1.5
2020-01-06 22:29:00|1349|car|8.0
2020-01-06 23:05:00|1385|car|7.888889
2020-01-06 23:05:00|1385|person|2.888889
2020-01-06 23:05:00|1385|truck|0.111111
2020-01-06 23:06:00|1386|car|10.454545
2020-01-06 23:06:00|1386|person|1.090909
2020-01-06 23:06:00|1386|truck|0.727273
2020-01-06 23:07:00|1387|car|7.0
2020-01-06 23:07:00|1387|person|1.833333
2020-01-06 23:07:00|1387|truck|0.083333
2020-01-06 23:07:00|1387|bus|0.5
2020-01-06 23:08:00|1388|bus|0.090909
2020-01-06 23:08:00|1388|car|6.454545
2020-01-06 23:08:00|1388|truck|0.818182
2020-01-06 23:08:00|1388|person|1.363636
2020-01-06 23:09:00|1389|truck|0.727273
2020-01-06 23:09:00|1389|car|7.909091
2020-01-06 23:09:00|1389|person|0.545455
2020-01-06 23:09:00|1389|bus|0.090909
2020-01-06 23:10:00|1390|car|6.5
2020-01-06 23:10:00|1390|person|0.833333
2020-01-06 23:10:00|1390|truck|0.333333
2020-01-06 23:11:00|1391|car|7.5
2020-01-06 23:11:00|1391|person|1.833333
2020-01-06 23:12:00|1392|car|6.2
2020-01-06 23:12:00|1392|person|2.0
2020-01-06 23:12:00|1392|truck|0.2
2020-01-06 23:13:00|1393|truck|0.5
2020-01-06 23:13:00|1393|bus|0.333333
2020-01-06 23:13:00|1393|car|6.333333
2020-01-06 23:13:00|1393|person|3.166667
2020-01-06 23:14:00|1394|car|8.4
2020-01-06 23:14:00|1394|person|2.6
2020-01-06 23:15:00|1395|car|8.833333
2020-01-06 23:15:00|1395|person|2.666667
2020-01-06 23:15:00|1395|truck|0.166667
2020-01-06 23:16:00|1396|truck|1.0
2020-01-06 23:16:00|1396|car|6.0
2020-01-06 23:16:00|1396|person|1.833333
2020-01-06 23:17:00|1397|truck|0.6
2020-01-06 23:17:00|1397|bus|0.2
2020-01-06 23:17:00|1397|car|7.4
2020-01-06 23:17:00|1397|person|2.8
2020-01-06 23:18:00|1398|truck|0.5
2020-01-06 23:18:00|1398|car|7.833333
2020-01-06 23:18:00|1398|person|2.0
2020-01-06 23:19:00|1399|car|6.333333
2020-01-06 23:19:00|1399|person|2.5
2020-01-06 23:19:00|1399|truck|0.166667
2020-01-06 23:20:00|1400|truck|1.4
2020-01-06 23:20:00|1400|car|7.6
2020-01-06 23:20:00|1400|person|0.6
2020-01-06 23:20:00|1400|truck|1.0
2020-01-06 23:20:00|1400|car|6.333333
2020-01-06 23:20:00|1400|person|2.0
2020-01-07 01:32:00|92|car|2.952381
2020-01-07 01:32:00|92|person|2.571429
2020-01-07 01:32:00|92|truck|0.142857
2020-01-07 01:32:00|92|motorcycle|0.095238
2020-01-07 01:33:00|93|car|2.409091
2020-01-07 01:33:00|93|person|0.318182
2020-01-07 01:33:00|93|truck|0.227273
2020-01-07 01:33:00|93|motorcycle|0.227273
2020-01-07 01:34:00|94|car|2.666667
2020-01-07 01:34:00|94|person|3.0
2020-01-07 01:34:00|94|motorcycle|0.142857
2020-01-07 01:34:00|94|truck|0.095238
2020-01-07 01:38:00|98|car|3.571429
2020-01-07 01:38:00|98|person|6.095238
2020-01-07 01:38:00|98|truck|0.333333
2020-01-07 01:38:00|98|motorcycle|0.047619
2020-01-07 01:38:00|98|bus|0.047619
2020-01-07 11:48:00|708|car|0.181818
2020-01-07 11:48:00|708|bus|0.045455
2020-01-07 11:59:00|719|car|0.318182
2020-01-07 11:59:00|719|bus|0.045455
2020-01-07 12:00:00|720|car|0.590909
2020-01-07 12:00:00|720|truck|0.181818
2020-01-07 12:01:00|721|truck|0.045455
2020-01-07 12:01:00|721|car|0.272727
2020-01-07 12:02:00|722|car|0.227273
2020-01-07 12:03:00|723|truck|0.181818
2020-01-07 12:03:00|723|car|1.181818
2020-01-07 12:04:00|724|truck|0.043478
2020-01-07 12:04:00|724|car|0.043478
2020-01-07 12:07:00|727|car|0.190476
2020-01-07 12:08:00|728|car|0.045455
2020-01-07 12:08:00|728|bus|0.090909
2020-01-07 12:08:00|728|truck|0.045455
2020-01-07 12:13:00|733|truck|0.142857
2020-01-07 12:13:00|733|car|0.285714
2020-01-07 12:13:00|733|bus|0.047619
2020-01-07 12:14:00|734|car|0.363636
2020-01-07 12:14:00|734|truck|0.045455
2020-01-07 12:15:00|735|car|0.409091
2020-01-07 12:15:00|735|truck|0.045455
2020-01-07 12:15:00|735|bus|0.045455
2020-01-07 12:15:00|735|motorcycle|0.045455
2020-01-07 12:16:00|736|car|0.5
2020-01-07 12:20:00|740|bus|0.047619
2020-01-07 12:20:00|740|car|1.285714
2020-01-07 12:20:00|740|motorcycle|0.047619
2020-01-07 12:20:00|740|truck|0.095238
2020-01-07 12:20:00|740|person|0.285714
2020-01-07 12:21:00|741|person|0.272727
2020-01-07 12:21:00|741|car|0.454545
2020-01-07 12:21:00|741|motorcycle|0.045455
2020-01-07 12:21:00|741|truck|0.090909
2020-01-07 12:22:00|742|car|0.391304
2020-01-07 12:22:00|742|truck|0.043478
2020-01-07 12:22:00|742|bus|0.217391
2020-01-07 12:23:00|743|motorcycle|0.041667
2020-01-07 12:23:00|743|car|0.25
2020-01-07 12:24:00|744|car|0.625
2020-01-07 12:24:00|744|bus|0.041667
2020-01-07 12:25:00|745|car|0.2
2020-01-07 12:26:00|746|truck|0.230769
2020-01-07 12:26:00|746|car|1.115385
2020-01-07 12:26:00|746|bus|0.038462
2020-01-07 12:27:00|747|car|0.68
2020-01-07 12:27:00|747|truck|0.44
2020-01-07 12:27:00|747|bus|0.08
2020-01-07 12:28:00|748|car|0.692308
2020-01-07 12:28:00|748|bus|0.115385
2020-01-07 12:28:00|748|truck|0.153846
